Date,campaign_id,Source,action_type (whatsapp / phone_call / paidlead_form),page_url,Bookings,IP ADRESS,FLAT VIEW,Time Stamp
2025-12-22,22155885596,GOOGLE,,landing,No,223.186.77.161/32,,2025-12-22 11:57:05
2025-12-22,G009,GOOGLE,,flats-for-rent,No,152.57.64.223/32,,2025-12-22 11:56:20
2025-12-22,G012,GOOGLE,,flats-for-rent,No,27.60.191.167/32,,2025-12-22 11:55:50
2025-12-22,G007,GOOGLE,,property-detail,No,182.71.242.170/32,,2025-12-22 11:55:48
2025-12-22,G011,GOOGLE,,property-detail,No,27.7.85.79/32,,2025-12-22 11:55:32
2025-12-22,G009,GOOGLE,,landing,No,106.196.27.177/32,,2025-12-22 11:55:28
2025-12-22,G009,GOOGLE,,landing,No,157.50.204.5/32,,2025-12-22 11:55:22
2025-12-22,G008,GOOGLE,,landing,No,152.57.103.229/32,,2025-12-22 11:54:06
2025-12-22,G012,GOOGLE,,flats-for-rent,No,106.193.2.100/32,,2025-12-22 11:53:44
2025-12-22,G011,GOOGLE,,flats-for-rent,No,223.186.93.40/32,,2025-12-22 11:52:44
2025-12-22,G012,GOOGLE,,property-detail,No,27.61.43.14/32,,2025-12-22 11:52:08
2025-12-22,G009,GOOGLE,,landing,No,157.45.197.130/32,,2025-12-22 11:51:52
2025-12-22,G011,GOOGLE,,landing,No,49.37.181.20/32,,2025-12-22 11:51:46
2025-12-22,G010,GOOGLE,,flats-for-rent,No,157.50.183.246/32,,2025-12-22 11:51:00
2025-12-22,G009,GOOGLE,,property-detail,No,171.48.98.94/32,,2025-12-22 11:50:29
2025-12-22,G012,GOOGLE,,flats-for-rent,No,223.186.6.236/32,,2025-12-22 11:50:13
2025-12-22,G008,GOOGLE,,landing,No,49.207.226.186/32,,2025-12-22 11:49:24
2025-12-22,G012,GOOGLE,,landing,No,223.185.132.172/32,,2025-12-22 11:49:04
2025-12-22,G007,GOOGLE,whatsapp,whatsapp_click,No,157.50.186.227/32,,2025-12-22 11:48:20
2025-12-22,G011,GOOGLE,,flats-for-rent,No,223.186.84.50/32,,2025-12-22 11:48:10
2025-12-22,G007,GOOGLE,,property-detail,No,157.34.231.46/32,,2025-12-22 11:47:57
2025-12-22,G009,GOOGLE,,landing,No,223.186.36.90/32,,2025-12-22 11:47:12
2025-12-22,G011,GOOGLE,,flats-for-rent,No,223.181.112.14/32,,2025-12-22 11:46:57
2025-12-22,G010,GOOGLE,,flats-for-rent,No,223.186.37.117/32,,2025-12-22 11:46:56
2025-12-22,G011,GOOGLE,,property-detail,No,223.186.70.254/32,,2025-12-22 11:46:44
2025-12-22,G011,GOOGLE,,property-detail,No,122.172.80.38/32,,2025-12-22 11:45:40
2025-12-22,G012,GOOGLE,,landing,No,27.63.51.187/32,,2025-12-22 11:45:35
2025-12-22,G008,GOOGLE,,landing,No,103.150.51.67/32,,2025-12-22 11:45:07
2025-12-22,G009,GOOGLE,,flats-for-rent,No,223.181.109.220/32,,2025-12-22 11:44:36
2025-12-22,G012,GOOGLE,,flats-for-rent,No,223.231.170.207/32,,2025-12-22 11:44:29
2025-12-22,G011,GOOGLE,,landing,No,223.186.111.115/32,,2025-12-22 11:44:26
2025-12-22,G008,GOOGLE,,landing,No,223.237.170.42/32,,2025-12-22 11:44:21
2025-12-22,G012,GOOGLE,,flats-for-rent,No,106.196.16.71/32,,2025-12-22 11:44:11
2025-12-22,G009,GOOGLE,,flats-for-rent,No,223.185.217.252/32,,2025-12-22 11:43:52
2025-12-22,G012,GOOGLE,,property-detail,No,103.187.216.202/32,,2025-12-22 11:42:52
2025-12-22,"G02M00,22155885749",GOOGLE,,landing,No,115.99.107.95/32,,2025-12-22 11:42:16
2025-12-22,G008,GOOGLE,,flat-detail,No,106.217.56.161/32,,2025-12-22 11:41:45
2025-12-22,G011,GOOGLE,,flats-for-rent,No,223.231.156.19/32,,2025-12-22 11:41:42
2025-12-22,22155885596,GOOGLE,,landing,No,106.67.185.94/32,,2025-12-22 11:41:30
2025-12-22,G008,GOOGLE,,landing,No,27.59.56.153/32,,2025-12-22 11:41:28
2025-12-22,22155885596,GOOGLE,,landing,No,223.186.29.222/32,,2025-12-22 11:41:22
2025-12-22,G002,GOOGLE,,property-detail,No,106.206.186.162/32,,2025-12-22 11:41:10
2025-12-22,G011,GOOGLE,,flats-for-rent,No,106.216.168.165/32,,2025-12-22 11:39:43
2025-12-22,G012,GOOGLE,,property-detail,No,106.216.174.123/32,,2025-12-22 11:39:43
2025-12-22,G009,GOOGLE,,flats-for-rent,No,49.43.197.242/32,,2025-12-22 11:39:36
2025-12-22,22155885596,GOOGLE,,landing,No,157.45.244.39/32,,2025-12-22 11:39:23
2025-12-22,22155885596,GOOGLE,,flats-for-rent,No,106.206.6.250/32,,2025-12-22 11:39:17
2025-12-22,G012,GOOGLE,,landing,No,106.206.122.42/32,,2025-12-22 11:38:56
2025-12-22,G009,GOOGLE,,landing,No,157.45.193.69/32,,2025-12-22 11:38:41
2025-12-22,G012,GOOGLE,,landing,No,27.63.251.104/32,,2025-12-22 11:38:07
2025-12-22,G011,GOOGLE,,landing,No,157.45.228.99/32,,2025-12-22 11:37:57
2025-12-22,G011,GOOGLE,,flats-for-rent,No,122.172.84.115/32,,2025-12-22 11:37:23
2025-12-22,G011,GOOGLE,,property-detail,No,49.206.132.50/32,,2025-12-22 11:35:38
2025-12-22,G007,GOOGLE,,home,No,157.48.112.88/32,,2025-12-22 11:35:08
2025-12-22,G001,GOOGLE,,property-detail,No,171.76.223.92/32,,2025-12-22 11:34:48
2025-12-22,G012,GOOGLE,,property-detail,No,152.57.45.98/32,,2025-12-22 11:34:10
2025-12-22,G010,GOOGLE,,property-detail,No,223.186.63.89/32,,2025-12-22 11:34:02
2025-12-22,G011,GOOGLE,,landing,No,49.206.130.204/32,,2025-12-22 11:32:24
2025-12-22,G012,GOOGLE,,landing,No,223.237.168.97/32,,2025-12-22 11:32:16
2025-12-22,G009,GOOGLE,,landing,No,157.50.205.139/32,,2025-12-22 11:32:13
2025-12-22,G012,GOOGLE,,flats-for-rent,No,223.181.104.252/32,,2025-12-22 11:32:03
2025-12-22,G011,GOOGLE,,landing,No,171.48.99.213/32,,2025-12-22 11:32:00
2025-12-22,G012,GOOGLE,,landing,No,106.193.32.6/32,,2025-12-22 11:31:46
2025-12-22,G011,GOOGLE,,landing,No,157.45.224.143/32,,2025-12-22 11:31:24
2025-12-22,G011,GOOGLE,,flats-for-rent,No,42.108.237.52/32,,2025-12-22 11:30:44
2025-12-22,G010,GOOGLE,,landing,No,157.35.3.194/32,,2025-12-22 11:30:21
2025-12-22,G011,GOOGLE,,landing,No,157.48.165.102/32,,2025-12-22 11:30:08
2025-12-22,G009,GOOGLE,,property-detail,No,49.37.168.110/32,,2025-12-22 11:29:29
2025-12-22,G009,GOOGLE,,landing,No,106.216.224.73/32,,2025-12-22 11:28:43
2025-12-22,G012,GOOGLE,,landing,No,152.57.8.60/32,,2025-12-22 11:27:41
2025-12-22,23376292240,GOOGLE,,home,No,106.78.7.67/32,,2025-12-22 11:27:37
2025-12-22,G008,GOOGLE,,landing,No,110.225.34.183/32,,2025-12-22 11:27:32
2025-12-22,G012,GOOGLE,,landing,No,157.45.59.44/32,,2025-12-22 11:27:05
2025-12-22,G011,GOOGLE,,property-detail,No,122.171.19.70/32,,2025-12-22 11:26:28
2025-12-22,G012,GOOGLE,,landing,No,49.207.133.166/32,,2025-12-22 11:25:47
2025-12-22,G007,GOOGLE,,flat-detail,No,122.168.69.213/32,,2025-12-22 11:25:23
2025-12-22,G011,GOOGLE,,property-detail,No,122.171.20.226/32,,2025-12-22 11:24:16
2025-12-22,G011,GOOGLE,,landing,No,223.185.131.254/32,,2025-12-22 11:23:41
2025-12-22,G012,GOOGLE,,flats-for-rent,No,223.227.14.189/32,,2025-12-22 11:23:10
2025-12-22,G010,GOOGLE,,landing,No,106.51.164.178/32,,2025-12-22 11:21:35
2025-12-22,"G01M00,22155885596",GOOGLE,,landing,No,157.35.109.186/32,,2025-12-22 11:19:50
2025-12-22,G008,GOOGLE,,landing,No,49.207.48.210/32,,2025-12-22 11:19:47
2025-12-22,G009,GOOGLE,,landing,No,49.37.168.82/32,,2025-12-22 11:19:31
2025-12-22,G012,GOOGLE,,property-detail,No,103.186.68.145/32,,2025-12-22 11:19:07
2025-12-22,G010,GOOGLE,,landing,No,49.43.240.210/32,,2025-12-22 11:19:07
2025-12-22,G012,GOOGLE,,landing,No,223.186.25.161/32,,2025-12-22 11:18:58
2025-12-22,G011,GOOGLE,,property-detail,No,49.37.243.144/32,,2025-12-22 11:18:18
2025-12-22,G011,GOOGLE,,flats-for-rent,No,171.76.85.242/32,,2025-12-22 11:18:13
2025-12-22,G012,GOOGLE,,flats-for-rent,No,223.231.130.141/32,,2025-12-22 11:17:17
2025-12-22,G012,GOOGLE,,landing,No,49.37.168.181/32,,2025-12-22 11:17:05
2025-12-22,G011,GOOGLE,,landing,No,101.0.62.114/32,,2025-12-22 11:16:39
2025-12-22,G012,GOOGLE,,landing,No,223.189.115.114/32,,2025-12-22 11:16:25
2025-12-22,G011,GOOGLE,,landing,No,49.37.170.102/32,,2025-12-22 11:16:13
2025-12-22,G009,GOOGLE,,property-detail,No,106.217.36.165/32,,2025-12-22 11:16:13
2025-12-22,G010,GOOGLE,,flats-for-rent,No,223.186.92.61/32,,2025-12-22 11:16:12
2025-12-22,G012,GOOGLE,,property-detail,No,152.57.37.242/32,,2025-12-22 11:16:09
2025-12-22,G011,GOOGLE,,flats-for-rent,No,106.196.18.95/32,,2025-12-22 11:15:49
2025-12-22,G009,GOOGLE,,landing,No,27.59.48.11/32,,2025-12-22 11:15:48
2025-12-22,22155885596,GOOGLE,,landing,No,27.59.81.147/32,,2025-12-22 11:15:40
2025-12-22,G009,GOOGLE,,landing,No,106.217.7.75/32,,2025-12-22 11:15:34
2025-12-22,22155885596,GOOGLE,,landing,No,157.35.15.50/32,,2025-12-22 11:15:08
2025-12-22,G010,GOOGLE,,landing,No,157.50.180.178/32,,2025-12-22 11:15:08
2025-12-22,G008,GOOGLE,,landing,No,106.216.224.197/32,,2025-12-22 11:14:28
2025-12-22,G002,GOOGLE,,flats-for-rent,No,223.176.118.148/32,,2025-12-22 11:14:17
2025-12-22,G011,GOOGLE,,flats-for-rent,No,49.206.132.226/32,,2025-12-22 11:14:03
2025-12-22,G011,GOOGLE,,landing,No,157.45.223.41/32,,2025-12-22 11:13:17
2025-12-22,G007,GOOGLE,,home,No,157.36.56.71/32,,2025-12-22 11:12:51
2025-12-22,G012,GOOGLE,,landing,No,223.186.11.62/32,,2025-12-22 11:12:46
2025-12-22,G011,GOOGLE,,landing,No,223.186.87.197/32,,2025-12-22 11:12:40
2025-12-22,22145768154,GOOGLE,,flat-detail,No,106.192.225.164/32,,2025-12-22 11:12:27
2025-12-22,22155885596,GOOGLE,,landing,No,223.181.113.235/32,,2025-12-22 11:12:08
2025-12-22,22155885596,GOOGLE,,landing,No,157.35.9.31/32,,2025-12-22 11:12:02
2025-12-22,G008,GOOGLE,,landing,No,223.186.125.64/32,,2025-12-22 11:11:47
2025-12-22,G007,GOOGLE,,property-detail,No,49.37.47.78/32,,2025-12-22 11:10:24
2025-12-22,G010,GOOGLE,,landing,No,27.59.30.109/32,,2025-12-22 11:09:19
2025-12-22,G009,GOOGLE,,property-detail,No,157.50.206.137/32,,2025-12-22 11:07:20
2025-12-22,23376292240,GOOGLE,,landing,No,106.222.203.148/32,,2025-12-22 11:07:13
2025-12-22,G012,GOOGLE,,landing,No,157.35.90.229/32,,2025-12-22 11:06:39
2025-12-22,22155885596,GOOGLE,,landing,No,103.211.17.222/32,,2025-12-22 11:06:03
2025-12-22,G008,GOOGLE,,landing,No,106.217.82.9/32,,2025-12-22 11:05:16
2025-12-22,G009,GOOGLE,,landing,No,49.207.233.127/32,,2025-12-22 11:04:30
2025-12-22,G011,GOOGLE,,landing,No,106.79.206.40/32,,2025-12-22 11:03:56
2025-12-22,G012,GOOGLE,,landing,No,152.57.8.137/32,,2025-12-22 11:03:49
2025-12-22,G010,GOOGLE,,flats-for-rent,No,49.37.241.211/32,,2025-12-22 11:03:39
2025-12-22,22155885596,GOOGLE,,landing,No,171.76.83.222/32,,2025-12-22 11:02:48
2025-12-22,G011,GOOGLE,,landing,No,202.38.181.190/32,,2025-12-22 11:02:17
2025-12-22,G012,GOOGLE,,landing,No,223.186.37.105/32,,2025-12-22 11:02:04
2025-12-22,G009,GOOGLE,,landing,No,49.37.241.161/32,,2025-12-22 11:01:56
2025-12-22,G007,GOOGLE,,flat-detail,No,27.63.251.47/32,,2025-12-22 11:01:35
2025-12-22,22155885596,GOOGLE,,landing,No,1.39.139.95/32,,2025-12-22 11:00:53
2025-12-22,G012,GOOGLE,,landing,No,106.206.92.30/32,,2025-12-22 10:59:48
2025-12-22,G009,GOOGLE,,flats-for-rent,No,223.186.71.62/32,,2025-12-22 10:59:40
2025-12-22,G011,GOOGLE,,flats-for-rent,No,122.172.80.10/32,,2025-12-22 10:59:10
2025-12-22,G010,GOOGLE,,flats-for-rent,No,49.37.171.163/32,,2025-12-22 10:59:08
2025-12-22,G012,GOOGLE,,flats-for-rent,No,157.50.181.25/32,,2025-12-22 10:59:08
2025-12-22,G012,GOOGLE,,property-detail,No,110.225.60.0/32,,2025-12-22 10:59:06
2025-12-22,G011,GOOGLE,,landing,No,223.181.108.12/32,,2025-12-22 10:58:59
2025-12-22,22155885596,GOOGLE,,landing,No,171.76.86.60/32,,2025-12-22 10:58:26
2025-12-22,G007,GOOGLE,,property-detail,No,103.226.186.164/32,,2025-12-22 10:57:51
2025-12-22,G012,GOOGLE,,landing,No,223.186.73.101/32,,2025-12-22 10:57:45
2025-12-22,22155885596,GOOGLE,,property-detail,No,27.61.34.166/32,,2025-12-22 10:56:51
2025-12-22,22155885596,GOOGLE,,landing,No,152.57.2.220/32,,2025-12-22 10:56:45
2025-12-22,G012,GOOGLE,,flat-detail,No,106.76.247.152/32,,2025-12-22 10:55:51
2025-12-22,22155885596,GOOGLE,,landing,No,157.50.179.186/32,,2025-12-22 10:55:26
2025-12-22,G012,GOOGLE,,landing,No,106.192.225.78/32,,2025-12-22 10:55:11
2025-12-22,G011,GOOGLE,,property-detail,No,223.186.28.87/32,,2025-12-22 10:55:07
2025-12-22,G011,GOOGLE,,property-detail,No,122.172.82.68/32,,2025-12-22 10:54:44
2025-12-22,G010,GOOGLE,,landing,No,106.216.179.222/32,,2025-12-22 10:54:40
2025-12-22,G011,GOOGLE,,flats-for-rent,No,223.186.7.238/32,,2025-12-22 10:54:38
2025-12-22,G007,GOOGLE,,flats-for-rent,No,45.251.239.35/32,,2025-12-22 10:54:16
2025-12-22,G011,GOOGLE,,property-detail,No,223.186.86.209/32,,2025-12-22 10:53:52
2025-12-22,G010,GOOGLE,,flats-for-rent,No,223.186.47.21/32,,2025-12-22 10:53:48
2025-12-22,G009,GOOGLE,,landing,No,223.185.129.238/32,,2025-12-22 10:52:23
2025-12-22,G009,GOOGLE,,landing,No,49.207.222.200/32,,2025-12-22 10:52:17
2025-12-22,G009,GOOGLE,,landing,No,152.57.43.73/32,,2025-12-22 10:52:13
2025-12-22,G009,GOOGLE,,property-detail,No,223.186.95.39/32,,2025-12-22 10:52:04
2025-12-22,G010,GOOGLE,,property-detail,No,106.216.160.130/32,,2025-12-22 10:52:03
2025-12-22,22155885596,GOOGLE,,landing,No,112.110.62.158/32,,2025-12-22 10:50:34
2025-12-22,G008,GOOGLE,,landing,No,106.216.227.33/32,,2025-12-22 10:50:11
2025-12-22,22155885596,GOOGLE,,property-detail,No,49.43.242.170/32,,2025-12-22 10:49:59
2025-12-22,G011,GOOGLE,,flats-for-rent,No,106.216.168.239/32,,2025-12-22 10:49:52
2025-12-22,G011,GOOGLE,,property-detail,No,171.76.82.92/32,,2025-12-22 10:49:33
2025-12-22,G011,GOOGLE,,landing,No,157.45.232.247/32,,2025-12-22 10:49:18
2025-12-22,G010,GOOGLE,,flats-for-rent,No,171.76.82.151/32,,2025-12-22 10:49:17
2025-12-22,G009,GOOGLE,,landing,No,106.208.186.105/32,,2025-12-22 10:48:32
2025-12-22,G012,GOOGLE,,property-detail,No,49.207.221.26/32,,2025-12-22 10:48:30
2025-12-22,G011,GOOGLE,,property-detail,No,223.186.31.108/32,,2025-12-22 10:48:22
2025-12-22,G012,GOOGLE,,landing,No,106.193.34.138/32,,2025-12-22 10:48:20
2025-12-22,G009,GOOGLE,,flats-for-rent,No,223.186.238.8/32,,2025-12-22 10:46:47
2025-12-22,G012,GOOGLE,,property-detail,No,157.35.4.228/32,,2025-12-22 10:46:18
2025-12-22,22155885596,GOOGLE,,landing,No,49.205.205.218/32,,2025-12-22 10:46:08
2025-12-22,G012,GOOGLE,,flats-for-rent,No,223.185.129.114/32,,2025-12-22 10:45:27
2025-12-22,G012,GOOGLE,,landing,No,152.57.142.79/32,,2025-12-22 10:45:16
2025-12-22,G012,GOOGLE,,landing,No,49.207.193.15/32,,2025-12-22 10:44:50
2025-12-22,G011,GOOGLE,,flats-for-rent,No,223.186.5.254/32,,2025-12-22 10:43:35
2025-12-22,G011,GOOGLE,,landing,No,157.35.5.200/32,,2025-12-22 10:43:19
2025-12-22,G012,GOOGLE,,landing,No,152.57.37.51/32,,2025-12-22 10:43:15
2025-12-22,G012,GOOGLE,,property-detail,No,152.57.7.35/32,,2025-12-22 10:43:09
2025-12-22,G012,GOOGLE,,landing,No,223.186.70.54/32,,2025-12-22 10:41:54
2025-12-22,G011,GOOGLE,,landing,No,49.205.36.13/32,,2025-12-22 10:41:53
2025-12-22,G011,GOOGLE,,property-detail,No,49.206.132.87/32,,2025-12-22 10:41:27
2025-12-22,G009,GOOGLE,,flats-for-rent,No,49.207.199.209/32,,2025-12-22 10:41:26
2025-12-22,G011,GOOGLE,,landing,No,115.99.109.224/32,,2025-12-22 10:41:19
2025-12-22,G010,GOOGLE,,landing,No,223.186.4.215/32,,2025-12-22 10:40:43
2025-12-22,G011,GOOGLE,,property-detail,No,223.186.28.24/32,,2025-12-22 10:40:34
2025-12-22,G009,GOOGLE,,landing,No,223.237.173.20/32,,2025-12-22 10:40:21
2025-12-22,G008,GOOGLE,,landing,No,223.186.84.120/32,,2025-12-22 10:39:34
2025-12-22,G012,GOOGLE,,landing,No,1.39.141.45/32,,2025-12-22 10:39:32
2025-12-22,G012,GOOGLE,,landing,No,152.57.97.149/32,,2025-12-22 10:39:16
2025-12-22,G009,GOOGLE,,landing,No,223.187.49.202/32,,2025-12-22 10:38:46
2025-12-22,G009,GOOGLE,,landing,No,106.193.6.180/32,,2025-12-22 10:38:23
2025-12-22,G009,GOOGLE,,landing,No,49.207.135.128/32,,2025-12-22 10:37:52
2025-12-22,G012,GOOGLE,,landing,No,150.129.89.37/32,,2025-12-22 10:36:59
2025-12-22,G007,GOOGLE,,flats-for-rent,No,134.0.185.70/32,,2025-12-22 10:36:16
2025-12-22,G011,GOOGLE,,property-detail,No,223.186.29.155/32,,2025-12-22 10:35:33
2025-12-22,G012,GOOGLE,,landing,No,152.57.19.88/32,,2025-12-22 10:35:20
2025-12-22,G009,GOOGLE,,home,No,27.7.85.92/32,,2025-12-22 10:35:17
2025-12-22,G008,GOOGLE,,landing,No,223.186.41.106/32,,2025-12-22 10:35:08
2025-12-22,G012,GOOGLE,,property-detail,No,152.57.103.48/32,,2025-12-22 10:34:09
2025-12-22,G011,GOOGLE,,landing,No,106.79.206.111/32,,2025-12-22 10:33:56
2025-12-22,G011,GOOGLE,,landing,No,49.205.39.61/32,,2025-12-22 10:33:54
2025-12-22,G011,GOOGLE,,landing,No,106.206.54.134/32,,2025-12-22 10:33:35
2025-12-22,22155885596,GOOGLE,,landing,No,223.181.116.107/32,,2025-12-22 10:33:31
2025-12-22,G009,GOOGLE,,landing,No,49.37.240.201/32,,2025-12-22 10:33:18
2025-12-22,G008,GOOGLE,,landing,No,223.181.109.209/32,,2025-12-22 10:32:58
2025-12-22,G012,GOOGLE,,landing,No,223.186.117.60/32,,2025-12-22 10:32:17
2025-12-22,G012,GOOGLE,,property-detail,No,223.186.55.251/32,,2025-12-22 10:31:49
2025-12-22,G012,GOOGLE,,landing,No,106.216.233.16/32,,2025-12-22 10:31:46
2025-12-22,G008,GOOGLE,,flat-detail,No,122.168.66.70/32,,2025-12-22 10:31:33
2025-12-22,G012,GOOGLE,,flats-for-rent,No,223.186.15.121/32,,2025-12-22 10:31:20
2025-12-22,G012,GOOGLE,,property-detail,No,223.186.68.86/32,,2025-12-22 10:30:41
2025-12-22,G009,GOOGLE,,property-detail,No,49.207.214.170/32,,2025-12-22 10:30:09
2025-12-22,G012,GOOGLE,,property-detail,No,223.186.51.199/32,,2025-12-22 10:28:58
2025-12-22,G007,GOOGLE,,property-detail,No,152.57.16.60/32,,2025-12-22 10:28:30
2025-12-22,G008,GOOGLE,,landing,No,49.207.58.252/32,,2025-12-22 10:27:48
2025-12-22,G010,GOOGLE,,landing,No,49.43.240.17/32,,2025-12-22 10:24:51
2025-12-22,G012,GOOGLE,,flats-for-rent,No,49.37.163.76/32,,2025-12-22 10:24:48
2025-12-22,G010,GOOGLE,,landing,No,223.237.172.148/32,,2025-12-22 10:24:27
2025-12-22,G011,GOOGLE,,landing,No,171.76.82.87/32,,2025-12-22 10:24:25
2025-12-22,G008,GOOGLE,,landing,No,106.193.25.17/32,,2025-12-22 10:24:15
2025-12-22,G012,GOOGLE,,landing,No,1.39.141.54/32,,2025-12-22 10:24:08
2025-12-22,G012,GOOGLE,,flats-for-rent,No,223.181.114.44/32,,2025-12-22 10:23:56
2025-12-22,G009,GOOGLE,,landing,No,106.216.174.225/32,,2025-12-22 10:23:42
2025-12-22,G008,GOOGLE,,landing,No,49.207.211.246/32,,2025-12-22 10:23:15
2025-12-22,G012,GOOGLE,,property-detail,No,106.79.195.232/32,,2025-12-22 10:22:29
2025-12-22,G012,GOOGLE,,property-detail,No,152.57.10.12/32,,2025-12-22 10:21:48
2025-12-22,G010,GOOGLE,,property-detail,No,223.186.110.162/32,,2025-12-22 10:20:58
2025-12-22,G011,GOOGLE,,landing,No,223.186.111.178/32,,2025-12-22 10:20:38
2025-12-22,G008,GOOGLE,,landing,No,49.37.179.186/32,,2025-12-22 10:20:22
2025-12-22,G011,GOOGLE,,property-detail,No,106.206.51.35/32,,2025-12-22 10:20:18
2025-12-22,G008,GOOGLE,,landing,No,223.186.39.89/32,,2025-12-22 10:20:08
2025-12-22,G009,GOOGLE,,landing,No,49.207.212.158/32,,2025-12-22 10:20:02
2025-12-22,G009,GOOGLE,,landing,No,49.207.52.15/32,,2025-12-22 10:19:37
2025-12-22,G012,GOOGLE,,landing,No,223.186.96.0/32,,2025-12-22 10:19:09
2025-12-22,G011,GOOGLE,,property-detail,No,223.186.68.180/32,,2025-12-22 10:18:42
2025-12-22,G010,GOOGLE,,landing,No,152.57.119.181/32,,2025-12-22 10:18:06
2025-12-22,22155885596,GOOGLE,,landing,No,223.186.20.237/32,,2025-12-22 10:17:50
2025-12-22,22155885596,GOOGLE,,landing,No,157.45.222.66/32,,2025-12-22 10:17:24
2025-12-22,G011,GOOGLE,,property-detail,No,122.168.70.183/32,,2025-12-22 10:17:14
2025-12-22,G012,GOOGLE,,landing,No,157.35.90.83/32,,2025-12-22 10:17:04
2025-12-22,G008,GOOGLE,,home,No,223.237.165.83/32,,2025-12-22 10:16:33
2025-12-22,G009,GOOGLE,,flats-for-rent,No,223.181.119.124/32,,2025-12-22 10:16:27
2025-12-22,G007,GOOGLE,whatsapp,whatsapp_click,No,152.56.8.102/32,,2025-12-22 10:16:18
2025-12-22,G008,GOOGLE,,landing,No,152.57.36.53/32,,2025-12-22 10:15:51
2025-12-22,G009,GOOGLE,,landing,No,106.76.246.83/32,,2025-12-22 10:15:40
2025-12-22,G011,GOOGLE,,property-detail,No,106.216.239.226/32,,2025-12-22 10:15:14
2025-12-22,22155885596,GOOGLE,,flats-for-rent,No,223.181.105.20/32,,2025-12-22 10:14:38
2025-12-22,G011,GOOGLE,,landing,No,223.228.122.117/32,,2025-12-22 10:14:26
2025-12-22,G008,GOOGLE,,landing,No,49.43.243.216/32,,2025-12-22 10:12:49
2025-12-22,G010,GOOGLE,,landing,No,49.43.240.52/32,,2025-12-22 10:12:04
2025-12-22,G010,GOOGLE,,flats-for-rent,No,49.37.250.141/32,,2025-12-22 10:08:54
2025-12-22,G010,GOOGLE,,landing,No,49.37.181.125/32,,2025-12-22 10:08:54
2025-12-22,G011,GOOGLE,,landing,No,223.231.173.214/32,,2025-12-22 10:08:38
2025-12-22,G009,GOOGLE,,landing,No,223.186.176.223/32,,2025-12-22 10:07:45
2025-12-22,G012,GOOGLE,,property-detail,No,122.168.64.23/32,,2025-12-22 10:07:13
2025-12-22,G010,GOOGLE,,property-detail,No,122.172.82.175/32,,2025-12-22 10:07:01
2025-12-22,G007,GOOGLE,,property-detail,No,223.228.63.155/32,,2025-12-22 10:06:58
2025-12-22,G011,GOOGLE,,flats-for-rent,No,27.7.172.189/32,,2025-12-22 10:05:32
2025-12-22,G010,GOOGLE,,flats-for-rent,No,106.216.171.105/32,,2025-12-22 10:04:48
2025-12-22,22155885596,GOOGLE,,landing,No,49.207.212.147/32,,2025-12-22 10:03:53
2025-12-22,G012,GOOGLE,,flats-for-rent,No,223.237.174.239/32,,2025-12-22 10:03:46
2025-12-22,G012,GOOGLE,,landing,No,223.186.250.125/32,,2025-12-22 10:03:34
2025-12-22,G011,GOOGLE,,landing,No,152.57.139.146/32,,2025-12-22 10:03:15
2025-12-22,22155885596,GOOGLE,,landing,No,223.181.119.98/32,,2025-12-22 10:03:12
2025-12-22,G009,GOOGLE,,landing,No,49.37.180.207/32,,2025-12-22 10:02:07
2025-12-22,G010,GOOGLE,,flats-for-rent,No,49.37.241.46/32,,2025-12-22 10:01:03
2025-12-22,G012,GOOGLE,,flats-for-rent,No,106.206.32.215/32,,2025-12-22 10:00:58
2025-12-22,22155885596,GOOGLE,,landing,No,223.186.114.66/32,,2025-12-22 10:00:16
2025-12-22,G011,GOOGLE,,flats-for-rent,No,157.50.181.22/32,,2025-12-22 10:00:14
2025-12-22,G011,GOOGLE,,flats-for-rent,No,223.181.117.51/32,,2025-12-22 09:59:17
2025-12-22,G012,GOOGLE,,landing,No,122.172.85.88/32,,2025-12-22 09:59:16
2025-12-22,G007,GOOGLE,,property-detail,No,122.161.48.129/32,,2025-12-22 09:59:03
2025-12-22,G010,GOOGLE,,landing,No,106.216.162.136/32,,2025-12-22 09:58:59
2025-12-22,G012,GOOGLE,,landing,No,27.59.107.163/32,,2025-12-22 09:58:42
2025-12-22,G010,GOOGLE,,flats-for-rent,No,223.185.131.7/32,,2025-12-22 09:58:38
2025-12-22,G011,GOOGLE,,landing,No,152.57.42.240/32,,2025-12-22 09:58:25
2025-12-22,G009,GOOGLE,,flats-for-rent,No,223.186.103.196/32,,2025-12-22 09:57:37
2025-12-22,G009,GOOGLE,,flats-for-rent,No,223.186.15.32/32,,2025-12-22 09:57:28
2025-12-22,G010,GOOGLE,,landing,No,49.37.171.242/32,,2025-12-22 09:57:17
2025-12-22,G011,GOOGLE,,landing,No,27.59.24.197/32,,2025-12-22 09:56:22
2025-12-22,G009,GOOGLE,,flats-for-rent,No,223.186.23.221/32,,2025-12-22 09:56:08
2025-12-22,G009,GOOGLE,,flats-for-rent,No,223.181.111.57/32,,2025-12-22 09:55:38
2025-12-22,G010,GOOGLE,,landing,No,49.37.183.188/32,,2025-12-22 09:55:29
2025-12-22,G009,GOOGLE,,landing,No,27.59.107.32/32,,2025-12-22 09:54:49
2025-12-22,G011,GOOGLE,,landing,No,223.186.5.64/32,,2025-12-22 09:54:43
